what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.4.2.r37x201110201837,"com.google.gdt.eclipse.designer.hosted.2_2",1337511923427
stopped,bundle,com.google.gdt.eclipse.designer.hosted,2.4.2.r37x201110201837,"com.google.gdt.eclipse.designer.hosted",1337511923427
stopped,bundle,org.eclipse.wb.core.databinding.xml,1.2.0.r37x201110191535,"org.eclipse.wb.core.databinding.xml",1337511923427
stopped,bundle,org.eclipse.wb.core.databinding,1.2.0.r37x201110191514,"org.eclipse.wb.core.databinding",1337511923427
stopped,bundle,org.eclipse.wb.core.xml,1.2.0.r37x201110191535,"org.eclipse.wb.core.xml",1337511923427
stopped,bundle,org.eclipse.wb.css,1.2.0.r37x201110191525,"org.eclipse.wb.css",1337511923428
stopped,bundle,org.eclipse.wb.os.win32,1.2.0.r37x201110191514,"org.eclipse.wb.os.win32",1337511923428
stopped,bundle,org.eclipse.wb.core,1.2.0.r37x201110191514,"org.eclipse.wb.core",1337511923428
stopped,bundle,org.springframework.ide.eclipse.aop.ui.matcher,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.aop.ui.matcher",1337511923428
stopped,bundle,org.springframework.ide.eclipse.aop.ui,2.6.0.201103160035-RELEASE,"org.springframework.ide.eclipse.aop.ui",1337511923428
